Date,Day of Week,Weather,Breakfast Dish,Breakfast Quantity Made (kg),Breakfast Quantity Consumed (kg),Breakfast Quantity Wasted (kg),Dish1_Name,Dish1_Quantity_Made (kg),Dish1_Quantity_Consumed (kg),Dish1_Quantity_Wasted (kg),Dish2_Name,Dish2_Quantity_Made (kg),Dish2_Quantity_Consumed (kg),Dish2_Quantity_Wasted (kg),Dish3_Name,Dish3_Quantity_Made (kg),Dish3_Quantity_Consumed (kg),Dish3_Quantity_Wasted (kg),Staples1,Staples1_Quantity_Made (kg),Staples1_Quantity_Consumed (kg),Staples1_Quantity_Wasted (kg),Dessert,Expected Diners,Avg Portion (kg),Satisfaction Score,Historical_Trend,Seasonal_Preference,Preferred Dish,Meal Type,Lunch/Dinner Expected Diners,Avg Portion Lunch/Dinner (kg),Quantity Made Lunch/Dinner (kg),Adjusted Quantity Made Lunch/Dinner (kg),Quantity Consumed Lunch/Dinner (kg),Quantity Wasted Lunch/Dinner (kg),Calories (per serving),Nutrient Value (Protein/Fiber),Preference for Dish1,Preference for Dish2,Food Cost (INR),Surplus Redistribution Potential,Notes for the Day,Total Food Waste (kg),Output
1978-03-17,Sunday,Cloudy,Jalebi,11.69,26.52,2.31,Kheer,12.26,23.89,2.17,Idli,19.16,13.38,0.66,Dal Tadka,10.73,16.31,0.16,Dosa,77.0,69.58,6.89,Roti,112,0.21,3,High,Low,Pav Bhaji,Breakfast,484,0.28,66.34,64.45,121.91,5.72,300,6g/5g,Medium,Medium,2088,Low,Large intake today,17.18,Kheer: 23.89 kg; Idli: 13.38 kg; Dal Tadka: 16.31 kg; Dosa: 69.58 kg; Roti: 112.00 kg
2023-06-30,Saturday,Sunny,Gulab Jamun,34.65,26.09,2.2,Paratha,22.09,24.54,3.28,Baingan Bharta,13.65,20.18,2.07,Dal Tadka,19.06,11.26,4.6,Aloo Gobi,78.23,87.71,8.37,Jalebi,373,0.45,3,Medium,Medium,Dal Tadka,Dinner,249,0.22,134.76,72.71,131.57,1.57,188,6g/9g,Medium,Medium,2566,Low,Large intake today,7.5,Paratha: 24.54 kg; Baingan Bharta: 20.18 kg; Dal Tadka: 11.26 kg; Aloo Gobi: 87.71 kg; Jalebi: 373.00 kg
2000-10-11,Wednesday,Cloudy,Naan,12.91,13.61,3.36,Rajma,20.42,8.1,4.47,Rajma,25.68,20.69,2.45,Aloo Gobi,17.56,9.53,3.61,Kheer,66.61,88.9,0.14,Kheer,495,0.28,2,Medium,High,Paratha,Lunch,470,0.22,71.92,78.53,133.66,4.36,294,14g/12g,High,High,1010,Low,Less intake today,24.01,Rajma: 8.10 kg; Rajma: 20.69 kg; Aloo Gobi: 9.53 kg; Kheer: 88.90 kg; Kheer: 495.00 kg
2000-11-26,Monday,Cloudy,Chole,19.88,19.63,2.36,Dosa,18.87,14.37,1.28,Naan,13.94,24.25,1.32,Paratha,22.78,8.73,3.94,Naan,51.02,52.13,1.8,Aloo Gobi,167,0.39,4,Low,Low,Dosa,Lunch,198,0.27,129.22,138.55,42.23,6.18,265,12g/6g,High,High,1322,High,Large intake today,7.69,Dosa: 14.37 kg; Naan: 24.25 kg; Paratha: 8.73 kg; Naan: 52.13 kg; Aloo Gobi: 167.00 kg
1978-01-16,Friday,Cloudy,Naan,46.49,10.88,4.08,Chole,14.47,15.46,2.95,Idli,15.7,11.45,1.69,Aloo Gobi,16.13,18.81,2.96,Idli,79.54,59.24,9.84,Rajma,327,0.41,3,Low,Medium,Baingan Bharta,Lunch,493,0.48,132.25,138.36,56.56,4.02,302,12g/12g,High,Low,1478,Medium,Perfect meal balance,11.53,Chole: 15.46 kg; Idli: 11.45 kg; Aloo Gobi: 18.81 kg; Idli: 59.24 kg; Rajma: 327.00 kg
1974-04-06,Saturday,Rainy,Chole,39.41,5.33,4.54,Idli,13.39,11.46,4.92,Roti,17.91,21.69,3.71,Idli,21.54,24.24,0.37,Pav Bhaji,72.69,86.37,7.82,Chole,258,0.44,2,Low,Low,Jalebi,Lunch,390,0.31,58.6,97.36,131.85,5.34,392,16g/8g,Low,Low,1327,Medium,Perfect meal balance,5.94,Idli: 11.46 kg; Roti: 21.69 kg; Idli: 24.24 kg; Pav Bhaji: 86.37 kg; Chole: 258.00 kg
2006-12-09,Sunday,Sunny,Chole,47.2,6.37,2.05,Dosa,14.47,23.45,2.7,Rajma,19.06,16.97,2.65,Baingan Bharta,20.72,9.38,0.63,Jalebi,92.41,43.08,6.65,Pav Bhaji,149,0.37,2,Low,High,Pav Bhaji,Dinner,412,0.29,137.89,125.78,130.92,2.72,474,20g/3g,High,High,2952,High,Less intake today,21.02,Dosa: 23.45 kg; Rajma: 16.97 kg; Baingan Bharta: 9.38 kg; Jalebi: 43.08 kg; Pav Bhaji: 149.00 kg
2023-05-10,Sunday,Rainy,Jalebi,32.82,18.1,1.51,Paratha,25.64,15.58,4.03,Dal Tadka,14.03,22.26,1.58,Roti,18.59,12.51,2.05,Paneer Butter Masala,89.67,83.7,5.7,Paneer Butter Masala,429,0.41,3,High,Low,Paneer Butter Masala,Dinner,367,0.26,103.06,148.4,62.67,2.0,222,7g/14g,High,Medium,2644,High,Large intake today,13.57,Paratha: 15.58 kg; Dal Tadka: 22.26 kg; Roti: 12.51 kg; Paneer Butter Masala: 83.70 kg; Paneer Butter Masala: 429.00 kg
1982-08-23,Tuesday,Sunny,Gulab Jamun,46.08,40.06,3.68,Jalebi,22.31,17.22,2.66,Kheer,15.24,13.03,2.24,Baingan Bharta,19.69,15.49,0.52,Roti,92.56,41.11,3.21,Kheer,102,0.25,5,Medium,Medium,Aloo Gobi,Breakfast,467,0.35,129.0,132.14,108.17,7.45,151,19g/8g,Low,High,1066,High,Perfect meal balance,16.62,Jalebi: 17.22 kg; Kheer: 13.03 kg; Baingan Bharta: 15.49 kg; Roti: 41.11 kg; Kheer: 102.00 kg
1991-04-16,Sunday,Cloudy,Aloo Gobi,11.82,21.39,5.0,Rajma,12.18,21.68,2.72,Rajma,18.52,21.82,3.45,Paratha,29.62,24.62,1.95,Rajma,95.79,52.45,6.75,Kheer,446,0.21,4,High,High,Naan,Dinner,258,0.29,117.71,58.2,135.74,9.79,203,10g/8g,Low,Low,2710,Medium,Large intake today,22.56,Rajma: 21.68 kg; Rajma: 21.82 kg; Paratha: 24.62 kg; Rajma: 52.45 kg; Kheer: 446.00 kg
2006-09-06,Tuesday,Rainy,Dosa,44.67,5.26,1.19,Aloo Gobi,13.08,22.43,2.25,Aloo Gobi,22.76,16.57,3.41,Baingan Bharta,16.99,17.72,0.14,Naan,72.32,60.79,0.79,Gulab Jamun,116,0.39,1,Low,Medium,Paratha,Lunch,465,0.38,62.09,108.98,90.18,2.91,336,16g/6g,Low,High,2103,High,Less intake today,17.88,Aloo Gobi: 22.43 kg; Aloo Gobi: 16.57 kg; Baingan Bharta: 17.72 kg; Naan: 60.79 kg; Gulab Jamun: 116.00 kg
1972-03-07,Friday,Sunny,Paratha,47.54,30.01,1.54,Roti,22.4,16.6,0.07,Chole,10.1,23.92,3.02,Pav Bhaji,22.07,19.84,4.2,Pav Bhaji,68.77,44.97,5.84,Naan,445,0.32,4,Low,High,Jalebi,Lunch,119,0.5,133.9,146.28,122.48,6.09,388,15g/13g,Medium,High,1005,High,Less intake today,10.24,Roti: 16.60 kg; Chole: 23.92 kg; Pav Bhaji: 19.84 kg; Pav Bhaji: 44.97 kg; Naan: 445.00 kg
2012-11-01,Sunday,Rainy,Roti,14.96,33.0,0.45,Dal Tadka,20.01,11.91,3.77,Naan,18.72,19.23,0.57,Dal Tadka,18.39,17.3,3.27,Roti,50.77,86.8,5.46,Jalebi,155,0.37,5,High,Medium,Idli,Lunch,419,0.46,69.64,67.26,64.19,2.15,456,16g/2g,Medium,Medium,2460,Medium,Large intake today,17.04,Dal Tadka: 11.91 kg; Naan: 19.23 kg; Dal Tadka: 17.30 kg; Roti: 86.80 kg; Jalebi: 155.00 kg
2020-07-27,Friday,Cloudy,Jalebi,48.56,13.48,1.38,Naan,15.6,10.51,1.64,Paratha,28.27,19.59,4.03,Kheer,12.99,11.56,1.93,Naan,58.97,56.66,9.01,Aloo Gobi,210,0.27,5,Low,Medium,Baingan Bharta,Breakfast,189,0.22,139.86,60.64,48.86,7.7,310,18g/14g,High,Low,1061,High,Perfect meal balance,8.59,Naan: 10.51 kg; Paratha: 19.59 kg; Kheer: 11.56 kg; Naan: 56.66 kg; Aloo Gobi: 210.00 kg
2008-11-05,Saturday,Sunny,Paneer Butter Masala,12.47,25.62,2.84,Kheer,28.75,22.46,3.03,Aloo Gobi,29.22,21.21,3.19,Rajma,19.69,22.82,2.66,Gulab Jamun,84.21,84.32,7.43,Paratha,345,0.2,3,Medium,High,Paneer Butter Masala,Lunch,385,0.49,92.71,53.91,81.1,3.96,303,7g/8g,Low,High,2710,High,Less intake today,21.59,Kheer: 22.46 kg; Aloo Gobi: 21.21 kg; Rajma: 22.82 kg; Gulab Jamun: 84.32 kg; Paratha: 345.00 kg
2011-09-14,Saturday,Cloudy,Roti,39.23,31.1,1.55,Pav Bhaji,21.44,8.53,1.82,Dosa,12.36,9.86,0.29,Rajma,14.76,8.13,2.05,Jalebi,97.5,89.7,2.23,Naan,210,0.21,5,High,Low,Rajma,Dinner,397,0.38,98.66,126.04,63.78,9.01,421,6g/15g,Low,High,2141,High,Perfect meal balance,18.78,Pav Bhaji: 8.53 kg; Dosa: 9.86 kg; Rajma: 8.13 kg; Jalebi: 89.70 kg; Naan: 210.00 kg
1998-05-13,Thursday,Cloudy,Kheer,43.44,37.38,2.07,Kheer,17.32,9.21,3.59,Baingan Bharta,18.57,9.4,3.56,Jalebi,16.63,15.05,1.38,Rajma,78.2,78.99,8.59,Paneer Butter Masala,469,0.34,1,Low,Medium,Idli,Lunch,153,0.25,123.86,124.45,107.79,2.2,114,10g/7g,High,High,2000,High,Less intake today,22.51,Kheer: 9.21 kg; Baingan Bharta: 9.40 kg; Jalebi: 15.05 kg; Rajma: 78.99 kg; Paneer Butter Masala: 469.00 kg
2013-12-19,Wednesday,Cloudy,Naan,35.9,5.31,4.76,Aloo Gobi,13.44,14.24,1.83,Chole,15.41,20.64,3.51,Baingan Bharta,23.33,19.44,1.9,Chole,96.11,42.89,0.6,Chole,426,0.33,2,Medium,High,Rajma,Breakfast,432,0.48,112.26,85.26,83.58,1.57,157,14g/6g,Low,Medium,2239,Low,Less intake today,10.06,Aloo Gobi: 14.24 kg; Chole: 20.64 kg; Baingan Bharta: 19.44 kg; Chole: 42.89 kg; Chole: 426.00 kg
2007-02-21,Monday,Rainy,Dosa,13.36,42.96,1.18,Aloo Gobi,18.73,14.53,1.1,Jalebi,27.33,12.39,0.75,Kheer,26.83,23.26,2.6,Jalebi,80.8,69.23,7.09,Chole,458,0.27,1,Medium,Medium,Roti,Lunch,464,0.37,86.59,118.48,136.79,7.26,283,18g/8g,High,Low,1364,High,Less intake today,10.23,Aloo Gobi: 14.53 kg; Jalebi: 12.39 kg; Kheer: 23.26 kg; Jalebi: 69.23 kg; Chole: 458.00 kg
1998-02-07,Friday,Rainy,Chole,47.46,33.83,1.36,Jalebi,22.27,10.27,0.14,Kheer,13.85,22.35,2.43,Roti,11.09,22.5,0.09,Dosa,91.55,89.91,5.49,Gulab Jamun,262,0.45,5,Low,Medium,Gulab Jamun,Breakfast,332,0.47,128.87,149.67,64.26,7.07,245,13g/10g,Medium,Medium,2632,Low,Large intake today,18.12,Jalebi: 10.27 kg; Kheer: 22.35 kg; Roti: 22.50 kg; Dosa: 89.91 kg; Gulab Jamun: 262.00 kg
1978-01-26,Friday,Cloudy,Jalebi,36.78,38.37,1.62,Dosa,10.36,13.49,3.9,Gulab Jamun,29.31,17.64,0.17,Dosa,29.66,12.5,3.35,Baingan Bharta,81.12,53.49,5.99,Aloo Gobi,231,0.23,4,Medium,High,Jalebi,Dinner,321,0.46,79.58,122.43,125.38,2.86,360,17g/2g,Medium,Low,2839,High,Perfect meal balance,13.23,Dosa: 13.49 kg; Gulab Jamun: 17.64 kg; Dosa: 12.50 kg; Baingan Bharta: 53.49 kg; Aloo Gobi: 231.00 kg
2023-12-02,Sunday,Rainy,Idli,28.61,30.17,2.87,Idli,24.63,16.84,2.56,Aloo Gobi,11.89,18.52,1.39,Kheer,11.36,12.83,3.26,Idli,74.2,79.07,5.23,Dal Tadka,208,0.26,5,Low,Low,Naan,Breakfast,188,0.39,88.64,138.4,91.52,9.62,485,10g/12g,High,High,2493,High,Large intake today,19.52,Idli: 16.84 kg; Aloo Gobi: 18.52 kg; Kheer: 12.83 kg; Idli: 79.07 kg; Dal Tadka: 208.00 kg
2018-02-28,Saturday,Cloudy,Paneer Butter Masala,40.11,35.21,3.77,Idli,19.05,24.44,3.13,Rajma,28.77,8.42,1.41,Paneer Butter Masala,11.28,15.85,2.89,Baingan Bharta,99.74,56.1,5.19,Jalebi,332,0.46,5,Medium,High,Rajma,Breakfast,426,0.27,121.8,135.04,118.42,9.83,247,17g/13g,High,Medium,2031,Low,Perfect meal balance,21.16,Idli: 24.44 kg; Rajma: 8.42 kg; Paneer Butter Masala: 15.85 kg; Baingan Bharta: 56.10 kg; Jalebi: 332.00 kg
1970-02-02,Saturday,Cloudy,Jalebi,22.35,9.45,2.13,Gulab Jamun,11.55,14.46,1.98,Dal Tadka,19.94,9.92,3.27,Aloo Gobi,28.01,23.24,4.25,Paratha,77.26,41.11,6.91,Naan,424,0.29,5,Low,Low,Pav Bhaji,Lunch,317,0.36,141.01,98.68,61.54,5.42,163,15g/9g,Medium,High,2923,Low,Large intake today,14.88,Gulab Jamun: 14.46 kg; Dal Tadka: 9.92 kg; Aloo Gobi: 23.24 kg; Paratha: 41.11 kg; Naan: 424.00 kg
2011-03-29,Saturday,Sunny,Aloo Gobi,34.0,9.32,3.53,Idli,27.87,19.12,3.0,Chole,23.56,24.95,1.31,Pav Bhaji,20.91,14.73,2.99,Dosa,86.76,43.3,3.56,Rajma,481,0.28,2,Low,Medium,Jalebi,Lunch,170,0.32,98.69,149.96,133.04,1.07,138,10g/13g,Low,Low,1665,Medium,Large intake today,23.01,Idli: 19.12 kg; Chole: 24.95 kg; Pav Bhaji: 14.73 kg; Dosa: 43.30 kg; Rajma: 481.00 kg
1998-09-14,Wednesday,Cloudy,Paneer Butter Masala,47.42,14.41,3.02,Paneer Butter Masala,21.59,10.03,3.56,Kheer,21.9,23.82,4.25,Aloo Gobi,19.64,23.68,4.4,Kheer,73.89,69.49,8.61,Chole,482,0.31,2,High,Medium,Baingan Bharta,Dinner,376,0.38,141.81,141.64,137.4,8.16,369,13g/3g,Medium,Low,2083,Low,Less intake today,20.64,Paneer Butter Masala: 10.03 kg; Kheer: 23.82 kg; Aloo Gobi: 23.68 kg; Kheer: 69.49 kg; Chole: 482.00 kg
2021-12-27,Thursday,Cloudy,Rajma,16.3,40.18,0.4,Chole,12.3,10.71,3.49,Naan,21.39,22.12,1.86,Gulab Jamun,12.53,16.1,1.1,Rajma,54.94,52.64,2.31,Dal Tadka,337,0.49,3,Low,High,Naan,Breakfast,155,0.49,54.51,138.29,136.19,3.34,422,19g/8g,Medium,Low,2844,High,Large intake today,22.38,Chole: 10.71 kg; Naan: 22.12 kg; Gulab Jamun: 16.10 kg; Rajma: 52.64 kg; Dal Tadka: 337.00 kg
1994-09-22,Thursday,Cloudy,Idli,47.86,41.99,2.58,Pav Bhaji,20.95,9.15,2.16,Pav Bhaji,28.92,17.86,1.76,Paratha,11.23,22.98,1.54,Jalebi,98.29,51.58,2.68,Idli,285,0.25,3,Low,High,Rajma,Breakfast,489,0.43,117.01,135.9,75.36,5.5,387,14g/14g,High,High,2376,Medium,Perfect meal balance,6.8,Pav Bhaji: 9.15 kg; Pav Bhaji: 17.86 kg; Paratha: 22.98 kg; Jalebi: 51.58 kg; Idli: 285.00 kg
2007-06-14,Wednesday,Rainy,Paratha,10.9,32.28,2.69,Paneer Butter Masala,24.46,14.71,3.91,Jalebi,11.0,13.77,1.78,Rajma,12.03,13.18,3.63,Pav Bhaji,58.78,85.31,2.03,Paneer Butter Masala,354,0.22,1,Medium,High,Naan,Breakfast,267,0.43,82.6,132.95,105.28,6.52,299,9g/6g,High,Low,1042,Low,Perfect meal balance,23.63,Paneer Butter Masala: 14.71 kg; Jalebi: 13.77 kg; Rajma: 13.18 kg; Pav Bhaji: 85.31 kg; Paneer Butter Masala: 354.00 kg
1992-07-30,Monday,Rainy,Gulab Jamun,45.31,26.91,4.83,Paratha,25.65,19.22,2.6,Paratha,13.3,24.65,0.31,Kheer,12.7,15.7,3.81,Dal Tadka,83.1,72.53,9.2,Roti,352,0.23,5,Medium,High,Gulab Jamun,Dinner,342,0.46,148.19,107.69,115.83,0.08,106,8g/3g,High,Low,2387,Medium,Large intake today,17.24,Paratha: 19.22 kg; Paratha: 24.65 kg; Kheer: 15.70 kg; Dal Tadka: 72.53 kg; Roti: 352.00 kg
1981-03-28,Monday,Rainy,Dal Tadka,38.27,29.73,1.1,Jalebi,22.61,12.03,1.1,Aloo Gobi,17.0,17.51,1.18,Paneer Butter Masala,25.34,20.86,0.27,Jalebi,73.18,44.21,9.39,Kheer,151,0.26,5,High,High,Chole,Lunch,118,0.21,116.8,75.96,56.3,4.78,299,11g/9g,Medium,High,1440,Medium,Less intake today,15.93,Jalebi: 12.03 kg; Aloo Gobi: 17.51 kg; Paneer Butter Masala: 20.86 kg; Jalebi: 44.21 kg; Kheer: 151.00 kg
1992-12-20,Thursday,Sunny,Pav Bhaji,16.11,22.17,2.25,Baingan Bharta,17.44,16.93,2.25,Jalebi,22.22,10.0,3.61,Pav Bhaji,27.6,21.49,1.76,Kheer,79.47,52.14,1.32,Aloo Gobi,156,0.39,1,Low,Medium,Paratha,Breakfast,355,0.35,119.34,67.47,58.76,7.21,378,8g/11g,Medium,Medium,1583,Medium,Large intake today,9.49,Baingan Bharta: 16.93 kg; Jalebi: 10.00 kg; Pav Bhaji: 21.49 kg; Kheer: 52.14 kg; Aloo Gobi: 156.00 kg
1993-02-22,Wednesday,Sunny,Idli,20.09,12.37,3.51,Idli,20.38,13.36,4.81,Kheer,26.5,21.23,2.05,Chole,19.96,9.01,1.99,Chole,76.47,74.38,7.19,Rajma,213,0.37,4,Medium,High,Naan,Breakfast,177,0.24,52.49,132.25,109.32,9.62,284,9g/5g,Medium,Low,2253,Medium,Less intake today,22.19,Idli: 13.36 kg; Kheer: 21.23 kg; Chole: 9.01 kg; Chole: 74.38 kg; Rajma: 213.00 kg
1992-10-20,Saturday,Sunny,Naan,18.44,14.68,0.38,Gulab Jamun,29.17,24.32,0.76,Jalebi,28.91,14.48,2.86,Dal Tadka,27.67,11.35,1.85,Paratha,76.24,86.75,6.94,Dal Tadka,360,0.27,2,Medium,High,Gulab Jamun,Breakfast,340,0.44,98.96,99.99,75.03,9.61,411,17g/4g,High,High,2317,Low,Large intake today,12.31,Gulab Jamun: 24.32 kg; Jalebi: 14.48 kg; Dal Tadka: 11.35 kg; Paratha: 86.75 kg; Dal Tadka: 360.00 kg
2013-05-11,Friday,Cloudy,Rajma,10.67,9.39,4.41,Aloo Gobi,16.55,24.66,1.61,Jalebi,28.41,12.28,4.01,Roti,29.62,12.7,4.0,Gulab Jamun,72.98,79.85,5.63,Dal Tadka,222,0.31,4,Medium,Low,Jalebi,Breakfast,427,0.26,71.06,94.43,74.61,6.54,298,12g/5g,Medium,High,1459,Low,Perfect meal balance,7.82,Aloo Gobi: 24.66 kg; Jalebi: 12.28 kg; Roti: 12.70 kg; Gulab Jamun: 79.85 kg; Dal Tadka: 222.00 kg
2007-03-03,Friday,Cloudy,Dal Tadka,37.59,42.67,0.43,Kheer,12.23,8.65,1.08,Aloo Gobi,26.13,8.32,1.71,Paneer Butter Masala,29.05,19.56,3.03,Dosa,89.35,67.85,5.52,Baingan Bharta,196,0.43,4,Medium,Low,Gulab Jamun,Dinner,216,0.25,74.88,55.04,45.93,0.87,168,9g/5g,Low,High,2961,High,Less intake today,15.92,Kheer: 8.65 kg; Aloo Gobi: 8.32 kg; Paneer Butter Masala: 19.56 kg; Dosa: 67.85 kg; Baingan Bharta: 196.00 kg
2018-10-14,Wednesday,Cloudy,Naan,41.08,44.62,2.14,Jalebi,27.01,19.85,4.67,Kheer,10.4,16.12,3.06,Baingan Bharta,26.8,16.57,3.03,Dosa,68.79,84.95,7.75,Kheer,351,0.49,2,Medium,Low,Dal Tadka,Breakfast,427,0.42,118.33,115.18,66.01,1.58,145,11g/14g,Medium,High,2314,High,Perfect meal balance,10.88,Jalebi: 19.85 kg; Kheer: 16.12 kg; Baingan Bharta: 16.57 kg; Dosa: 84.95 kg; Kheer: 351.00 kg
2005-09-28,Thursday,Sunny,Kheer,49.06,33.72,1.27,Chole,27.29,23.15,0.96,Idli,11.09,15.3,0.78,Gulab Jamun,11.76,15.32,1.58,Kheer,53.02,70.04,3.65,Pav Bhaji,143,0.41,5,Medium,High,Paratha,Lunch,257,0.46,132.08,79.6,83.47,5.45,326,16g/14g,Low,Low,1535,Medium,Large intake today,19.06,Chole: 23.15 kg; Idli: 15.30 kg; Gulab Jamun: 15.32 kg; Kheer: 70.04 kg; Pav Bhaji: 143.00 kg
1996-12-28,Thursday,Cloudy,Rajma,37.23,26.86,2.25,Baingan Bharta,14.1,16.65,3.29,Paneer Butter Masala,23.7,21.49,2.32,Kheer,10.81,21.87,3.74,Naan,80.9,63.24,5.11,Jalebi,345,0.27,2,Medium,High,Idli,Breakfast,246,0.46,104.04,135.74,75.91,8.57,451,7g/7g,Low,Medium,2449,High,Large intake today,13.09,Baingan Bharta: 16.65 kg; Paneer Butter Masala: 21.49 kg; Kheer: 21.87 kg; Naan: 63.24 kg; Jalebi: 345.00 kg
1989-12-02,Sunday,Cloudy,Aloo Gobi,14.62,32.71,4.0,Dosa,27.21,15.99,0.48,Roti,28.01,17.87,2.21,Gulab Jamun,20.54,11.84,4.5,Aloo Gobi,59.06,66.0,4.94,Aloo Gobi,497,0.24,4,Medium,Medium,Roti,Lunch,303,0.46,77.95,68.5,44.27,8.49,386,16g/5g,High,High,2028,Medium,Large intake today,5.01,Dosa: 15.99 kg; Roti: 17.87 kg; Gulab Jamun: 11.84 kg; Aloo Gobi: 66.00 kg; Aloo Gobi: 497.00 kg
1992-06-12,Tuesday,Rainy,Baingan Bharta,47.26,22.46,3.79,Naan,10.39,14.11,0.55,Dal Tadka,21.7,16.33,3.32,Chole,19.4,10.76,1.85,Dal Tadka,71.19,47.54,5.68,Paratha,284,0.24,5,Low,Low,Chole,Breakfast,155,0.39,143.05,135.35,46.05,5.05,209,17g/9g,High,Low,1004,High,Less intake today,24.29,Naan: 14.11 kg; Dal Tadka: 16.33 kg; Chole: 10.76 kg; Dal Tadka: 47.54 kg; Paratha: 284.00 kg
2012-05-16,Friday,Cloudy,Idli,38.09,13.49,3.15,Gulab Jamun,10.16,23.01,4.48,Dosa,21.59,18.77,3.8,Pav Bhaji,11.27,11.53,3.24,Idli,81.12,57.84,9.32,Gulab Jamun,458,0.42,1,High,Medium,Jalebi,Breakfast,207,0.41,98.13,52.02,115.62,10.0,310,16g/2g,Medium,Medium,1594,High,Large intake today,15.65,Gulab Jamun: 23.01 kg; Dosa: 18.77 kg; Pav Bhaji: 11.53 kg; Idli: 57.84 kg; Gulab Jamun: 458.00 kg
2012-06-30,Sunday,Rainy,Naan,13.18,5.69,1.58,Roti,22.22,13.53,3.89,Dosa,26.62,24.44,1.88,Naan,25.46,20.57,2.45,Chole,54.14,43.15,1.94,Aloo Gobi,232,0.36,3,High,High,Dal Tadka,Dinner,186,0.46,54.82,74.53,124.28,9.39,237,7g/7g,Low,Medium,1514,Low,Perfect meal balance,20.31,Roti: 13.53 kg; Dosa: 24.44 kg; Naan: 20.57 kg; Chole: 43.15 kg; Aloo Gobi: 232.00 kg
1991-12-12,Saturday,Sunny,Dosa,17.55,18.07,2.94,Roti,19.85,17.03,4.96,Rajma,19.04,18.46,1.16,Roti,10.41,19.52,3.13,Dosa,97.28,47.92,6.69,Dal Tadka,473,0.44,2,Low,Low,Rajma,Lunch,402,0.37,105.13,63.31,129.41,5.75,240,5g/2g,Medium,High,1690,High,Less intake today,16.92,Roti: 17.03 kg; Rajma: 18.46 kg; Roti: 19.52 kg; Dosa: 47.92 kg; Dal Tadka: 473.00 kg
2003-10-29,Saturday,Cloudy,Dosa,14.82,15.32,1.81,Aloo Gobi,21.42,22.33,0.51,Paratha,15.24,9.28,4.65,Roti,21.28,24.27,3.33,Dosa,85.54,71.35,3.65,Paratha,202,0.35,2,Low,Low,Chole,Dinner,143,0.28,74.43,149.0,55.52,1.44,149,7g/3g,Low,Medium,2541,High,Large intake today,16.09,Aloo Gobi: 22.33 kg; Paratha: 9.28 kg; Roti: 24.27 kg; Dosa: 71.35 kg; Paratha: 202.00 kg
2018-08-02,Sunday,Sunny,Jalebi,27.63,30.38,0.52,Aloo Gobi,29.04,21.96,4.5,Baingan Bharta,29.86,17.31,2.02,Kheer,21.61,12.9,0.29,Idli,92.52,83.37,2.84,Pav Bhaji,147,0.43,4,Low,Low,Chole,Dinner,105,0.34,146.32,82.89,122.04,7.14,363,11g/10g,Medium,Medium,2021,Medium,Perfect meal balance,16.01,Aloo Gobi: 21.96 kg; Baingan Bharta: 17.31 kg; Kheer: 12.90 kg; Idli: 83.37 kg; Pav Bhaji: 147.00 kg
1984-03-28,Friday,Cloudy,Jalebi,43.81,23.39,0.32,Dosa,27.56,9.26,1.67,Roti,24.27,13.68,2.26,Paratha,23.19,19.3,3.14,Idli,62.25,83.26,6.89,Roti,462,0.36,2,Medium,Low,Gulab Jamun,Lunch,180,0.35,113.63,97.23,48.29,7.18,163,14g/5g,High,Medium,2844,Low,Less intake today,10.51,Dosa: 9.26 kg; Roti: 13.68 kg; Paratha: 19.30 kg; Idli: 83.26 kg; Roti: 462.00 kg
1980-03-08,Wednesday,Sunny,Naan,28.16,43.15,4.45,Aloo Gobi,14.29,11.34,3.08,Jalebi,17.04,12.96,0.32,Dal Tadka,17.46,18.68,2.97,Paneer Butter Masala,59.59,51.38,0.18,Dosa,250,0.25,5,High,High,Roti,Lunch,444,0.41,100.87,64.0,134.09,7.89,232,6g/3g,High,Medium,1594,Medium,Perfect meal balance,6.72,Aloo Gobi: 11.34 kg; Jalebi: 12.96 kg; Dal Tadka: 18.68 kg; Paneer Butter Masala: 51.38 kg; Dosa: 250.00 kg
2001-07-12,Tuesday,Sunny,Chole,49.3,28.51,3.81,Gulab Jamun,10.11,15.45,3.4,Dal Tadka,14.02,8.58,0.12,Paneer Butter Masala,25.81,20.56,3.48,Naan,57.82,54.03,4.15,Kheer,143,0.34,4,Medium,Medium,Roti,Lunch,210,0.21,131.33,108.08,73.26,9.35,404,9g/3g,Low,Low,1291,Medium,Perfect meal balance,8.5,Gulab Jamun: 15.45 kg; Dal Tadka: 8.58 kg; Paneer Butter Masala: 20.56 kg; Naan: 54.03 kg; Kheer: 143.00 kg
1973-09-25,Thursday,Sunny,Chole,44.64,34.25,1.4,Roti,11.79,12.03,0.33,Dal Tadka,15.32,15.61,3.68,Dal Tadka,25.99,22.87,0.15,Aloo Gobi,50.06,63.31,5.03,Gulab Jamun,230,0.43,2,High,Medium,Roti,Dinner,468,0.23,54.31,110.31,44.73,0.82,481,13g/12g,High,Low,2173,Low,Perfect meal balance,18.74,Roti: 12.03 kg; Dal Tadka: 15.61 kg; Dal Tadka: 22.87 kg; Aloo Gobi: 63.31 kg; Gulab Jamun: 230.00 kg
