Date,Day of Week,Weather,Breakfast Dish,Breakfast Quantity Made (kg),Breakfast Quantity Consumed (kg),Breakfast Quantity Wasted (kg),Dish1_Name,Dish1_Quantity_Made (kg),Dish1_Quantity_Consumed (kg),Dish1_Quantity_Wasted (kg),Dish2_Name,Dish2_Quantity_Made (kg),Dish2_Quantity_Consumed (kg),Dish2_Quantity_Wasted (kg),Staples1,Staples1_Quantity_Made (kg),Staples1_Quantity_Consumed (kg),Staples1_Quantity_Wasted (kg),Staples2,Staples2_Quantity_Made (kg),Staples2_Quantity_Consumed (kg),Staples2_Quantity_Wasted (kg),Dessert,Expected Diners,Avg Portion (kg),Satisfaction Score,Historical_Trend,Seasonal_Preference,Preferred Dish,Meal Type,Lunch/Dinner Expected Diners,Avg Portion Lunch/Dinner (kg),Quantity Made Lunch/Dinner (kg),Adjusted Quantity Made Lunch/Dinner (kg),Quantity Consumed Lunch/Dinner (kg),Quantity Wasted Lunch/Dinner (kg),Calories (per serving),Nutrient Value (Protein/Fiber),Preference for Dish1,Preference for Dish2,Food Cost (INR),Surplus Redistribution Potential,Notes for the Day,Total Food Waste (kg),Output
2019-05-20,Monday,Cloudy,Poha,44.13,26.04,3.19,Paneer Butter Masala,28.86,9.22,4.2,Dum Aloo,26.87,13.26,3.12,Rice,73.6,62.54,0.0,Roti,51.47,79.95,9.97,Halwa,246,0.28,5,High,High,Puri Bhaji,Dinner,488,0.35,71.73,134.95,75.35,0.57,366,10g/9g,Low,High,2277,Low,Less intake today,10.55,Paneer Butter Masala: 9.22 kg; Dum Aloo: 13.26 kg; Rice: 62.54 kg; Halwa: Halwa kg
2022-01-16,Sunday,Sunny,Poha,25.71,39.43,2.64,Methi Thepla,11.47,10.21,0.83,Dal Tadka,22.17,10.13,4.59,Roti,93.47,82.8,7.29,Naan,98.37,85.74,7.92,Halwa,225,0.26,2,High,Medium,Baingan Bharta,Breakfast,347,0.32,149.59,130.56,84.25,0.42,266,7g/15g,Low,High,1494,Medium,Less intake today,21.6,Methi Thepla: 10.21 kg; Dal Tadka: 10.13 kg; Roti: 82.8 kg; Halwa: Halwa kg
2010-08-31,Friday,Cloudy,Dosa,41.27,15.65,3.49,Dal Tadka,19.82,13.61,3.95,Bhindi Fry,28.23,16.23,4.07,Naan,89.75,48.63,8.89,Paratha,94.32,78.78,4.35,Gulab Jamun,201,0.29,2,High,High,Baingan Bharta,Breakfast,263,0.47,142.4,66.89,60.45,8.68,312,11g/3g,Medium,Medium,2502,Medium,Less intake today,7.81,Dal Tadka: 13.61 kg; Bhindi Fry: 16.23 kg; Naan: 48.63 kg; Gulab Jamun: Gulab Jamun kg
1979-11-03,Wednesday,Sunny,Pav Bhaji,32.28,36.36,4.13,Aloo Gobi,12.03,17.0,4.95,Kadhi Pakora,13.62,24.3,0.39,Paratha,98.76,82.72,0.71,Rice,82.39,84.03,0.37,Kheer,344,0.28,2,High,Medium,Rajma,Lunch,207,0.22,122.65,100.69,131.33,1.59,390,10g/8g,High,High,1169,Medium,Large intake today,10.6,Aloo Gobi: 17.0 kg; Kadhi Pakora: 24.3 kg; Paratha: 82.72 kg; Kheer: Kheer kg
1980-11-17,Sunday,Sunny,Idli,20.73,29.64,1.88,Pav Bhaji,23.3,21.83,3.53,Dal Tadka,15.95,24.88,0.68,Rice,61.51,44.88,5.87,Paratha,64.44,60.98,9.52,Kheer,496,0.31,1,High,Medium,Dal Tadka,Breakfast,124,0.42,127.85,66.71,116.03,0.67,252,6g/3g,Low,High,2546,Low,Large intake today,22.05,Pav Bhaji: 21.83 kg; Dal Tadka: 24.88 kg; Rice: 44.88 kg; Kheer: Kheer kg
2002-01-06,Friday,Cloudy,Poha,38.15,9.61,2.99,Aloo Paratha,16.77,14.28,0.72,Chana Masala,23.33,19.12,0.8,Rice,86.94,53.45,8.91,Roti,91.11,77.1,9.93,Halwa,432,0.38,2,High,Low,Poha,Dinner,281,0.22,106.97,67.7,110.96,0.02,251,13g/3g,Low,High,1697,Low,Large intake today,15.16,Aloo Paratha: 14.28 kg; Chana Masala: 19.12 kg; Rice: 53.45 kg; Halwa: Halwa kg
1978-09-22,Monday,Rainy,Upma,41.29,8.14,3.75,Pav Bhaji,13.62,15.89,4.91,Kadhi Pakora,18.66,9.06,4.13,Rice,60.85,72.49,4.79,Naan,85.49,58.13,9.52,Jalebi,165,0.42,4,High,Low,Poha,Dinner,148,0.26,98.18,134.39,115.3,7.05,412,13g/9g,Medium,Low,2409,High,Perfect meal balance,5.69,Pav Bhaji: 15.89 kg; Kadhi Pakora: 9.06 kg; Rice: 72.49 kg; Jalebi: Jalebi kg
2022-09-03,Tuesday,Sunny,Pav Bhaji,43.27,12.51,4.41,Methi Thepla,13.74,18.11,1.12,Aloo Gobi,27.36,24.18,2.2,Naan,99.42,72.45,8.11,Rice,59.56,55.81,3.49,Jalebi,425,0.49,4,Medium,Low,Dal Tadka,Dinner,307,0.25,130.09,111.45,74.03,7.27,380,10g/6g,Low,High,2802,Medium,Less intake today,22.52,Methi Thepla: 18.11 kg; Aloo Gobi: 24.18 kg; Naan: 72.45 kg; Jalebi: Jalebi kg
1973-06-29,Friday,Cloudy,Pav Bhaji,34.99,35.14,1.29,Rajma,10.13,14.64,4.12,Chole,20.91,19.09,0.21,Naan,76.53,64.2,7.72,Roti,58.9,85.82,1.26,Kheer,222,0.24,1,High,High,Aloo Gobi,Lunch,271,0.49,122.78,68.22,41.26,8.38,342,6g/4g,High,Low,2655,Medium,Large intake today,15.83,Rajma: 14.64 kg; Chole: 19.09 kg; Naan: 64.2 kg; Kheer: Kheer kg
1975-07-08,Friday,Cloudy,Puri Bhaji,37.42,33.56,1.68,Methi Thepla,12.02,15.76,0.52,Gobi Manchurian,10.79,23.96,1.84,Naan,78.36,46.95,8.64,Roti,58.44,76.16,1.73,Gulab Jamun,228,0.25,1,High,High,Palak Paneer,Breakfast,249,0.25,120.19,104.67,58.28,9.78,241,15g/9g,Low,High,2505,High,Large intake today,23.22,Methi Thepla: 15.76 kg; Gobi Manchurian: 23.96 kg; Naan: 46.95 kg; Gulab Jamun: Gulab Jamun kg
1978-09-30,Wednesday,Sunny,Puri Bhaji,12.35,28.54,3.43,Butter Chicken,15.76,12.42,3.82,Pulao,18.58,13.43,3.23,Roti,91.66,52.56,5.59,Naan,73.35,69.45,0.31,Halwa,355,0.45,2,High,High,Shahi Paneer,Breakfast,368,0.47,83.56,112.57,139.47,3.79,177,19g/6g,Medium,Medium,1784,Low,Less intake today,10.79,Butter Chicken: 12.42 kg; Pulao: 13.43 kg; Roti: 52.56 kg; Halwa: Halwa kg
2011-09-02,Thursday,Sunny,Upma,24.73,43.63,0.15,Methi Thepla,10.98,20.3,0.61,Dum Aloo,26.03,18.15,2.86,Roti,51.25,77.45,3.58,Rice,94.55,71.36,4.07,Gulab Jamun,358,0.44,1,Medium,Medium,Bhindi Fry,Breakfast,202,0.21,144.4,136.06,130.0,7.33,202,10g/9g,Low,High,1870,Low,Perfect meal balance,8.85,Methi Thepla: 20.3 kg; Dum Aloo: 18.15 kg; Roti: 77.45 kg; Gulab Jamun: Gulab Jamun kg
2019-07-21,Sunday,Cloudy,Idli,44.74,18.74,2.11,Aloo Paratha,12.3,8.71,2.85,Gobi Manchurian,25.51,15.72,4.71,Naan,65.88,82.54,2.03,Roti,73.97,41.14,9.42,Kheer,352,0.38,3,High,High,Dal Tadka,Lunch,327,0.26,76.19,81.81,59.09,3.63,345,9g/4g,Medium,High,1524,Low,Large intake today,7.1,Aloo Paratha: 8.71 kg; Gobi Manchurian: 15.72 kg; Naan: 82.54 kg; Kheer: Kheer kg
1973-08-24,Monday,Sunny,Pav Bhaji,30.25,44.19,3.1,Bhindi Fry,15.37,22.2,0.5,Kadhi Pakora,29.58,21.12,1.28,Roti,63.6,82.21,2.51,Naan,89.52,72.87,1.84,Halwa,341,0.25,1,Low,High,Chana Masala,Breakfast,124,0.47,61.93,146.72,130.38,1.48,111,6g/10g,High,High,1809,High,Large intake today,13.45,Bhindi Fry: 22.2 kg; Kadhi Pakora: 21.12 kg; Roti: 82.21 kg; Halwa: Halwa kg
1975-08-27,Sunday,Sunny,Pav Bhaji,30.25,31.41,4.1,Rajma,15.22,19.23,3.3,Dum Aloo,10.28,19.54,2.18,Roti,71.99,83.57,5.63,Rice,67.77,70.85,6.24,Jalebi,166,0.23,2,High,Medium,Rajma,Breakfast,172,0.48,84.75,110.49,44.44,7.22,248,16g/7g,Low,Medium,1807,Medium,Perfect meal balance,14.67,Rajma: 19.23 kg; Dum Aloo: 19.54 kg; Roti: 83.57 kg; Jalebi: Jalebi kg
2013-07-30,Sunday,Rainy,Pav Bhaji,34.67,15.78,0.59,Paneer Butter Masala,11.62,12.63,1.66,Pulao,18.43,9.25,2.26,Paratha,66.39,53.82,7.42,Rice,58.37,41.32,0.07,Halwa,452,0.2,4,Low,High,Baingan Bharta,Dinner,447,0.45,52.9,59.52,69.57,0.04,430,19g/9g,Low,Medium,1482,Medium,Less intake today,22.24,Paneer Butter Masala: 12.63 kg; Pulao: 9.25 kg; Paratha: 53.82 kg; Halwa: Halwa kg
2013-01-02,Tuesday,Rainy,Upma,16.53,16.28,0.53,Bhindi Fry,24.54,8.94,4.97,Pulao,18.08,23.97,0.37,Roti,58.95,55.35,5.04,Rice,84.56,73.83,3.34,Halwa,376,0.37,5,High,Medium,Upma,Dinner,483,0.37,109.67,77.24,84.81,6.4,286,9g/6g,Low,Medium,1996,High,Perfect meal balance,6.31,Bhindi Fry: 8.94 kg; Pulao: 23.97 kg; Roti: 55.35 kg; Halwa: Halwa kg
2024-11-01,Friday,Sunny,Dosa,42.1,20.8,4.62,Aloo Paratha,29.34,13.14,1.29,Kadhi Pakora,29.35,23.43,2.75,Paratha,70.73,89.03,9.23,Naan,71.92,79.46,4.64,Halwa,321,0.37,2,Low,Medium,Baingan Bharta,Lunch,320,0.28,139.71,79.53,138.76,7.54,375,12g/2g,High,High,1430,Low,Less intake today,22.64,Aloo Paratha: 13.14 kg; Kadhi Pakora: 23.43 kg; Paratha: 89.03 kg; Halwa: Halwa kg
2012-03-13,Monday,Cloudy,Poha,47.94,19.0,4.98,Bhindi Fry,22.88,12.97,3.41,Kadhi Pakora,21.6,19.16,4.12,Paratha,56.76,83.15,5.29,Naan,72.4,76.6,5.5,Jalebi,452,0.2,3,High,Low,Poha,Lunch,434,0.26,84.29,83.12,74.28,3.84,466,7g/13g,Low,Low,1550,Medium,Large intake today,19.14,Bhindi Fry: 12.97 kg; Kadhi Pakora: 19.16 kg; Paratha: 83.15 kg; Jalebi: Jalebi kg
2013-10-12,Sunday,Cloudy,Poha,31.53,5.81,0.52,Bhindi Fry,14.96,9.76,4.06,Aloo Gobi,10.74,8.57,3.75,Paratha,51.73,57.25,1.01,Roti,52.78,76.08,1.49,Gulab Jamun,219,0.31,5,Medium,High,Chole,Breakfast,263,0.43,60.73,92.13,84.55,7.21,267,8g/4g,Low,Medium,2127,Medium,Less intake today,13.18,Bhindi Fry: 9.76 kg; Aloo Gobi: 8.57 kg; Paratha: 57.25 kg; Gulab Jamun: Gulab Jamun kg
1974-11-18,Wednesday,Sunny,Puri Bhaji,49.02,35.99,4.35,Chole,29.26,19.16,4.37,Chana Masala,20.42,13.38,0.02,Paratha,78.21,51.51,8.62,Naan,74.4,49.61,3.15,Jalebi,301,0.35,3,High,Low,Dosa,Lunch,284,0.5,108.06,110.47,86.02,6.49,453,17g/6g,Medium,High,1955,Low,Large intake today,7.8,Chole: 19.16 kg; Chana Masala: 13.38 kg; Paratha: 51.51 kg; Jalebi: Jalebi kg
1991-10-28,Monday,Rainy,Dosa,12.19,9.91,2.87,Aloo Paratha,22.34,18.52,1.73,Bhindi Fry,14.68,17.57,0.19,Paratha,74.79,45.03,4.79,Naan,68.97,88.29,3.35,Gulab Jamun,289,0.31,5,High,Medium,Baingan Bharta,Breakfast,337,0.47,110.15,132.79,77.3,4.43,164,16g/5g,Low,Low,1658,Low,Less intake today,13.76,Aloo Paratha: 18.52 kg; Bhindi Fry: 17.57 kg; Paratha: 45.03 kg; Gulab Jamun: Gulab Jamun kg
1986-05-24,Thursday,Sunny,Idli,12.19,42.18,3.14,Aloo Gobi,27.51,21.39,1.28,Paneer Butter Masala,27.42,24.82,2.67,Roti,85.55,61.32,1.7,Paratha,73.09,62.64,9.62,Gulab Jamun,398,0.3,4,Medium,Low,Baingan Bharta,Dinner,238,0.27,70.69,102.25,93.88,9.67,188,10g/4g,Low,High,1519,Low,Perfect meal balance,14.44,Aloo Gobi: 21.39 kg; Paneer Butter Masala: 24.82 kg; Roti: 61.32 kg; Gulab Jamun: Gulab Jamun kg
1979-08-19,Monday,Cloudy,Pav Bhaji,16.02,27.08,4.73,Rajma,12.78,14.0,1.76,Kadhi Pakora,15.28,10.51,3.25,Rice,69.59,70.96,8.56,Roti,63.06,71.55,8.27,Kheer,321,0.38,2,Medium,Medium,Poha,Breakfast,337,0.27,87.45,110.33,55.42,5.41,216,16g/3g,Low,Low,1654,High,Large intake today,6.53,Rajma: 14.0 kg; Kadhi Pakora: 10.51 kg; Rice: 70.96 kg; Kheer: Kheer kg
2008-01-27,Monday,Rainy,Upma,42.25,14.65,4.08,Pav Bhaji,18.19,23.12,4.69,Aloo Gobi,14.07,12.09,1.53,Paratha,71.98,47.11,9.28,Naan,67.74,82.32,1.21,Kheer,460,0.27,2,Low,Medium,Aloo Gobi,Lunch,344,0.49,120.46,77.85,69.7,2.49,153,7g/10g,Medium,Low,2919,Medium,Large intake today,23.82,Pav Bhaji: 23.12 kg; Aloo Gobi: 12.09 kg; Paratha: 47.11 kg; Kheer: Kheer kg
1971-08-02,Wednesday,Sunny,Pav Bhaji,49.18,10.84,1.17,Dal Tadka,13.0,23.48,0.13,Chole,20.12,18.91,1.43,Roti,70.61,45.63,8.71,Rice,70.24,78.18,4.33,Jalebi,393,0.28,1,Low,Medium,Methi Thepla,Lunch,119,0.44,132.3,55.02,75.19,6.76,404,16g/2g,High,Low,1533,Low,Perfect meal balance,14.15,Dal Tadka: 23.48 kg; Chole: 18.91 kg; Roti: 45.63 kg; Jalebi: Jalebi kg
2011-11-03,Thursday,Cloudy,Pav Bhaji,37.93,17.99,4.29,Chole,29.51,19.09,4.99,Pulao,27.96,12.63,2.69,Roti,60.83,79.34,2.34,Naan,57.43,50.67,9.55,Kheer,143,0.29,3,Low,Medium,Malai Kofta,Lunch,312,0.49,132.45,60.31,91.2,3.64,313,10g/4g,Medium,Medium,1480,High,Large intake today,6.06,Chole: 19.09 kg; Pulao: 12.63 kg; Roti: 79.34 kg; Kheer: Kheer kg
1972-03-27,Tuesday,Rainy,Pav Bhaji,49.27,8.14,1.59,Aloo Paratha,28.05,9.25,1.25,Gobi Manchurian,12.25,10.74,4.76,Roti,67.42,55.29,4.27,Naan,85.29,42.6,5.15,Jalebi,353,0.31,5,Low,High,Butter Chicken,Breakfast,333,0.22,55.55,145.08,130.95,8.2,116,13g/11g,Medium,Low,2101,High,Large intake today,8.65,Aloo Paratha: 9.25 kg; Gobi Manchurian: 10.74 kg; Roti: 55.29 kg; Jalebi: Jalebi kg
1996-11-23,Sunday,Cloudy,Poha,42.58,32.01,1.55,Aloo Paratha,22.84,20.48,3.94,Paneer Butter Masala,13.41,18.78,3.54,Rice,88.14,75.32,4.72,Roti,94.59,50.67,4.6,Halwa,149,0.43,4,High,High,Chole,Breakfast,442,0.41,114.22,148.76,66.66,8.55,154,7g/5g,Medium,Medium,2725,Low,Less intake today,10.56,Aloo Paratha: 20.48 kg; Paneer Butter Masala: 18.78 kg; Rice: 75.32 kg; Halwa: Halwa kg
2008-08-27,Sunday,Cloudy,Upma,20.89,15.0,3.31,Bhindi Fry,24.68,17.17,2.64,Dum Aloo,14.66,14.83,1.87,Rice,61.17,54.28,2.25,Roti,63.15,41.1,3.02,Gulab Jamun,207,0.37,1,High,Low,Palak Paneer,Dinner,220,0.21,86.36,77.45,85.89,8.58,132,18g/12g,High,Medium,2939,Low,Large intake today,24.95,Bhindi Fry: 17.17 kg; Dum Aloo: 14.83 kg; Rice: 54.28 kg; Gulab Jamun: Gulab Jamun kg
1981-07-21,Saturday,Cloudy,Puri Bhaji,44.78,22.72,4.69,Aloo Paratha,29.14,8.59,1.65,Baingan Bharta,12.83,16.04,3.46,Rice,53.26,50.48,8.66,Roti,94.39,72.85,2.16,Kheer,423,0.33,5,Low,Low,Bhindi Fry,Dinner,261,0.27,100.57,99.83,89.15,4.76,131,6g/9g,Low,High,1850,Low,Large intake today,20.32,Aloo Paratha: 8.59 kg; Baingan Bharta: 16.04 kg; Rice: 50.48 kg; Kheer: Kheer kg
2013-05-30,Friday,Cloudy,Poha,44.04,35.38,0.69,Methi Thepla,11.48,9.94,2.92,Gobi Manchurian,23.87,20.95,1.33,Rice,65.49,62.83,7.62,Roti,85.38,42.18,8.73,Halwa,163,0.47,4,Medium,High,Kadai Paneer,Dinner,186,0.37,94.96,64.81,51.2,1.76,167,11g/3g,High,High,1010,Low,Less intake today,8.96,Methi Thepla: 9.94 kg; Gobi Manchurian: 20.95 kg; Rice: 62.83 kg; Halwa: Halwa kg
1983-03-25,Saturday,Cloudy,Upma,22.46,7.54,4.16,Methi Thepla,28.84,11.81,4.22,Paneer Butter Masala,22.3,8.61,0.28,Roti,78.29,44.26,7.51,Naan,57.86,82.91,10.0,Jalebi,220,0.33,3,Medium,Medium,Kadhi Pakora,Lunch,463,0.49,58.75,104.72,77.44,0.9,268,18g/10g,Medium,Medium,2993,High,Perfect meal balance,22.77,Methi Thepla: 11.81 kg; Paneer Butter Masala: 8.61 kg; Roti: 44.26 kg; Jalebi: Jalebi kg
2020-04-15,Wednesday,Rainy,Idli,36.18,23.8,2.52,Aloo Gobi,17.88,19.72,3.43,Dal Tadka,22.04,16.72,0.21,Naan,69.86,58.34,7.04,Roti,70.05,70.98,2.61,Halwa,439,0.47,2,Medium,Low,Chole,Dinner,478,0.44,127.98,148.16,124.64,0.33,204,6g/14g,Low,Medium,2145,High,Perfect meal balance,12.86,Aloo Gobi: 19.72 kg; Dal Tadka: 16.72 kg; Naan: 58.34 kg; Halwa: Halwa kg
1974-10-15,Thursday,Sunny,Idli,13.0,37.18,4.07,Aloo Gobi,15.38,23.57,3.82,Dum Aloo,26.19,13.56,2.97,Rice,94.81,47.28,6.19,Roti,66.4,46.77,0.32,Halwa,306,0.26,3,Medium,High,Malai Kofta,Dinner,409,0.38,99.57,132.09,78.71,2.35,202,10g/14g,Medium,High,2040,Medium,Less intake today,17.65,Aloo Gobi: 23.57 kg; Dum Aloo: 13.56 kg; Rice: 47.28 kg; Halwa: Halwa kg
1980-11-02,Sunday,Cloudy,Dosa,24.09,43.42,4.97,Methi Thepla,24.2,10.45,1.4,Dal Tadka,16.25,9.7,2.55,Roti,99.59,51.87,9.0,Paratha,99.89,74.28,1.92,Kheer,345,0.46,5,Medium,Low,Chole,Breakfast,239,0.39,115.13,147.55,53.87,8.82,254,5g/8g,Low,High,2683,Medium,Large intake today,12.1,Methi Thepla: 10.45 kg; Dal Tadka: 9.7 kg; Roti: 51.87 kg; Kheer: Kheer kg
1976-01-07,Sunday,Rainy,Puri Bhaji,27.85,35.59,4.53,Palak Paneer,17.54,10.02,4.37,Kadhi Pakora,10.48,17.72,2.87,Paratha,67.79,58.77,4.07,Naan,81.02,63.7,7.48,Kheer,424,0.27,1,High,Medium,Bhindi Fry,Dinner,287,0.29,56.74,130.34,118.21,2.07,349,20g/12g,High,Low,2359,High,Large intake today,24.17,Palak Paneer: 10.02 kg; Kadhi Pakora: 17.72 kg; Paratha: 58.77 kg; Kheer: Kheer kg
1991-08-20,Sunday,Sunny,Upma,45.91,36.74,4.83,Methi Thepla,22.65,18.99,2.41,Gobi Manchurian,10.77,22.19,1.57,Naan,69.68,79.06,1.8,Paratha,99.45,60.35,9.92,Jalebi,237,0.2,2,Medium,Low,Rajma,Lunch,346,0.27,91.53,77.59,76.62,6.67,194,11g/8g,Low,Medium,1996,Low,Large intake today,12.99,Methi Thepla: 18.99 kg; Gobi Manchurian: 22.19 kg; Naan: 79.06 kg; Jalebi: Jalebi kg
2002-05-30,Saturday,Cloudy,Idli,13.52,25.0,1.15,Aloo Paratha,11.39,13.37,4.04,Chole,28.15,20.41,3.63,Rice,61.47,42.32,5.73,Naan,88.72,45.47,7.49,Kheer,263,0.49,3,Medium,Low,Pulao,Dinner,129,0.32,95.75,59.45,109.56,0.05,437,15g/9g,High,High,2028,Low,Large intake today,17.33,Aloo Paratha: 13.37 kg; Chole: 20.41 kg; Rice: 42.32 kg; Kheer: Kheer kg
2014-03-08,Monday,Sunny,Puri Bhaji,19.08,18.74,2.9,Pav Bhaji,17.8,12.78,0.75,Paneer Butter Masala,24.02,17.49,1.11,Rice,82.07,45.05,3.19,Paratha,87.63,60.91,5.48,Kheer,376,0.46,3,Low,High,Chole,Dinner,142,0.21,115.83,108.96,89.8,6.65,209,7g/2g,High,Medium,1945,Medium,Perfect meal balance,6.64,Pav Bhaji: 12.78 kg; Paneer Butter Masala: 17.49 kg; Rice: 45.05 kg; Kheer: Kheer kg
2016-08-13,Tuesday,Sunny,Idli,34.57,42.84,4.34,Pav Bhaji,23.71,16.89,2.37,Chole,19.21,10.56,1.06,Paratha,93.63,78.35,5.4,Rice,73.76,75.04,2.66,Jalebi,132,0.24,1,Medium,Medium,Aloo Paratha,Lunch,486,0.46,103.45,87.8,125.3,9.63,127,18g/15g,Medium,Low,2394,High,Large intake today,8.81,Pav Bhaji: 16.89 kg; Chole: 10.56 kg; Paratha: 78.35 kg; Jalebi: Jalebi kg
1977-10-14,Friday,Cloudy,Poha,32.95,10.63,0.89,Aloo Paratha,15.49,20.17,0.01,Dum Aloo,19.55,9.92,3.99,Roti,57.06,79.89,4.33,Paratha,69.91,56.09,2.71,Kheer,407,0.33,2,Low,Low,Bhindi Fry,Breakfast,207,0.22,55.21,55.69,127.34,5.82,105,9g/2g,High,Low,1143,Low,Perfect meal balance,15.89,Aloo Paratha: 20.17 kg; Dum Aloo: 9.92 kg; Roti: 79.89 kg; Kheer: Kheer kg
1973-08-13,Friday,Cloudy,Puri Bhaji,45.56,37.99,3.78,Aloo Gobi,14.54,22.49,1.54,Dal Tadka,11.62,21.9,1.02,Naan,85.59,53.95,7.13,Roti,73.79,82.0,6.71,Jalebi,190,0.24,4,High,Medium,Pav Bhaji,Dinner,270,0.3,107.29,84.23,112.91,8.6,107,14g/10g,High,Low,1745,Medium,Large intake today,6.1,Aloo Gobi: 22.49 kg; Dal Tadka: 21.9 kg; Naan: 53.95 kg; Jalebi: Jalebi kg
1977-08-23,Thursday,Rainy,Upma,15.44,43.43,3.71,Methi Thepla,12.56,14.17,3.58,Aloo Gobi,10.98,15.75,0.72,Rice,95.24,73.9,0.93,Paratha,66.3,54.12,6.07,Jalebi,140,0.46,1,High,Low,Dal Tadka,Breakfast,269,0.35,141.05,110.03,127.02,5.3,453,8g/15g,Low,Medium,1834,Medium,Less intake today,11.62,Methi Thepla: 14.17 kg; Aloo Gobi: 15.75 kg; Rice: 73.9 kg; Jalebi: Jalebi kg
2022-11-28,Friday,Sunny,Upma,44.98,36.17,1.03,Bhindi Fry,14.6,8.81,3.68,Gobi Manchurian,13.5,11.97,3.58,Roti,86.5,84.56,6.84,Paratha,66.6,54.97,9.83,Jalebi,175,0.49,4,Medium,High,Aloo Gobi,Dinner,414,0.4,94.16,78.15,93.29,4.42,363,8g/4g,Medium,High,2947,Low,Less intake today,12.81,Bhindi Fry: 8.81 kg; Gobi Manchurian: 11.97 kg; Roti: 84.56 kg; Jalebi: Jalebi kg
1985-07-13,Thursday,Sunny,Dosa,46.51,43.44,4.95,Rajma,16.07,18.02,2.66,Chole,19.97,12.75,1.23,Roti,50.18,79.45,4.8,Paratha,72.54,80.57,0.26,Halwa,330,0.23,3,High,Low,Pav Bhaji,Dinner,311,0.48,109.55,87.77,121.32,4.07,176,10g/12g,High,Medium,2855,Low,Less intake today,6.29,Rajma: 18.02 kg; Chole: 12.75 kg; Roti: 79.45 kg; Halwa: Halwa kg
2010-07-26,Wednesday,Rainy,Upma,23.64,8.54,2.63,Butter Chicken,18.52,9.6,1.07,Chana Masala,20.88,17.11,4.11,Roti,76.65,64.8,5.05,Rice,96.62,42.35,4.49,Kheer,352,0.4,5,Low,Low,Mutter Paneer,Breakfast,407,0.41,130.38,53.04,121.85,9.4,201,9g/8g,Low,Medium,1821,Medium,Less intake today,8.43,Butter Chicken: 9.6 kg; Chana Masala: 17.11 kg; Roti: 64.8 kg; Kheer: Kheer kg
1984-04-19,Sunday,Cloudy,Puri Bhaji,41.58,26.21,2.57,Rajma,17.26,17.63,4.82,Paneer Butter Masala,15.72,19.09,3.84,Naan,80.14,48.82,7.54,Roti,55.26,82.9,0.11,Halwa,270,0.31,2,Low,Medium,Bhindi Fry,Breakfast,492,0.4,66.91,127.0,131.92,7.9,146,13g/5g,Medium,Low,2208,Medium,Less intake today,19.6,Rajma: 17.63 kg; Paneer Butter Masala: 19.09 kg; Naan: 48.82 kg; Halwa: Halwa kg
1985-03-22,Tuesday,Cloudy,Pav Bhaji,21.07,7.88,2.08,Palak Paneer,13.54,17.12,3.76,Dal Tadka,22.25,22.93,2.73,Paratha,66.69,59.78,9.77,Roti,78.13,56.3,0.24,Gulab Jamun,223,0.26,3,Low,Low,Aloo Gobi,Breakfast,215,0.43,82.29,100.42,134.82,7.52,435,12g/7g,High,Medium,1805,High,Less intake today,19.62,Palak Paneer: 17.12 kg; Dal Tadka: 22.93 kg; Paratha: 59.78 kg; Gulab Jamun: Gulab Jamun kg
1992-11-24,Thursday,Cloudy,Upma,15.69,17.23,3.53,Bhindi Fry,23.59,12.83,1.29,Paneer Butter Masala,16.5,15.01,0.24,Rice,71.37,62.61,3.26,Naan,81.3,84.76,7.66,Jalebi,167,0.21,3,Low,Low,Aloo Gobi,Dinner,473,0.31,57.52,108.43,46.77,3.19,294,17g/4g,Medium,Medium,1249,Low,Less intake today,18.92,Bhindi Fry: 12.83 kg; Paneer Butter Masala: 15.01 kg; Rice: 62.61 kg; Jalebi: Jalebi kg
1990-10-12,Monday,Cloudy,Dosa,41.07,34.75,0.95,Chole,16.59,12.05,0.83,Kadhi Pakora,16.66,19.49,2.45,Roti,88.59,51.37,9.33,Naan,90.16,71.65,6.03,Halwa,158,0.27,4,Low,Medium,Methi Thepla,Dinner,176,0.33,113.72,130.48,88.69,7.43,254,16g/7g,Low,Low,2588,Medium,Large intake today,13.48,Chole: 12.05 kg; Kadhi Pakora: 19.49 kg; Roti: 51.37 kg; Halwa: Halwa kg
2017-01-22,Sunday,Rainy,Idli,25.65,32.98,0.52,Methi Thepla,26.59,23.99,0.4,Dum Aloo,25.23,13.76,3.44,Rice,51.82,43.43,2.75,Naan,53.81,78.81,9.1,Jalebi,215,0.38,4,Medium,Medium,Paneer Butter Masala,Dinner,335,0.42,106.28,90.28,101.85,8.78,200,8g/3g,High,High,2303,Medium,Less intake today,15.7,Methi Thepla: 23.99 kg; Dum Aloo: 13.76 kg; Rice: 43.43 kg; Jalebi: Jalebi kg
1999-11-18,Sunday,Rainy,Idli,39.25,15.17,1.01,Dal Tadka,12.34,15.32,3.28,Bhindi Fry,29.85,18.21,2.25,Paratha,91.42,51.38,4.14,Roti,82.28,55.82,4.05,Jalebi,439,0.29,5,High,High,Mutter Paneer,Dinner,271,0.47,68.03,129.17,119.94,7.66,160,5g/7g,Medium,Medium,1781,High,Perfect meal balance,7.16,Dal Tadka: 15.32 kg; Bhindi Fry: 18.21 kg; Paratha: 51.38 kg; Jalebi: Jalebi kg
