Date,Weekday/Weekend,Holiday Flag,Meal Time,Meal Type,Expected Diners,Actual Diners,Food Prepared (kg),Food Consumed (kg),Portion Size (g),Meal Variability Score,Cost per Meal (INR),Total Meal Cost (INR),Food Waste (kg),Special Event,Satisfaction Score,Waste Feedback,Surplus Food (kg),Food Distributed (kg),Weather,Diner Age Group,Vegetarian Meal Ratio,Leftovers Feedback,Hygiene Rating,Previous Day Leftover Used,Diner Feedback,Feedback Sentiment,Food Shortage Flag,Leftover Repurposed Flag,Suggestions
2024-09-29,Weekend,Yes,Dinner,Regular,199,188,30.7,30.59,301,2,41.0,7708.0,0.11,Holiday,3,Minimal Waste,1.85,0.4,Sunny,Elderly,0.28,Good,10,No,Tasty but less,Positive,No,No,Portion sizes seem optimal; continue as is.
2024-08-19,Weekday,Yes,Breakfast,Regular,199,216,49.35,35.77,207,3,20.07,4335.12,13.58,Staff Meeting,4,Moderate Waste,0.13,0.11,Rainy,Youth,0.71,Good,8,Yes,Good food,Positive,Yes,Yes,Consider offering warm food options.
2024-06-01,Weekend,Yes,Dinner,Regular,209,229,55.9,30.75,323,2,14.45,3309.05,25.15,Holiday,1,Minimal Waste,1.66,1.23,Sunny,Youth,0.47,Poor,8,No,Good food,Positive,Yes,No,Consider changing the menu or improving food quality.
2024-04-09,Weekday,Yes,Lunch,Dietary,109,107,46.96,31.95,334,1,48.47,5186.29,15.01,Sports Day,4,Moderate Waste,4.12,0.99,Sunny,Elderly,0.24,Good,10,No,Tasty but less,Positive,No,Yes,Increase portions slightly for high energy consumption.
2024-11-03,Weekend,No,Breakfast,Regular,138,110,34.84,33.97,268,3,29.4,3234.0,0.87,Holiday,1,Moderate Waste,1.75,1.51,Rainy,Adults,0.23,Average,7,Yes,Good food,Positive,No,Yes,Consider changing the menu or improving food quality.
2024-02-27,Weekday,No,Dinner,Dietary,128,116,62.07,49.77,277,1,41.36,4797.76,12.3,No Event,4,Minimal Waste,2.42,1.12,Sunny,Elderly,0.76,Poor,9,Yes,Good food,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-07-05,Weekday,No,Breakfast,Dietary,243,248,36.83,26.25,322,2,27.64,6854.72,10.58,Staff Meeting,4,Moderate Waste,4.88,4.54,Windy,Youth,0.45,Poor,8,No,Average experience,Neutral,Yes,No,Portion sizes seem optimal; continue as is.
2024-07-12,Weekday,No,Lunch,Dietary,215,193,39.92,37.99,277,4,46.41,8957.13,1.93,Holiday,1,Moderate Waste,3.85,1.35,Rainy,Elderly,0.66,Good,10,Yes,Average experience,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-04-20,Weekend,Yes,Lunch,Dietary,209,189,57.93,31.46,327,5,49.37,9330.93,26.47,Sports Day,1,Minimal Waste,0.91,0.63,Windy,Youth,0.38,Average,8,No,Needs improvement,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-02-04,Weekend,Yes,Breakfast,Dietary,113,112,67.6,53.0,233,3,28.68,3212.16,14.6,Staff Meeting,5,Minimal Waste,3.07,0.65,Windy,Adults,0.21,Good,8,No,Needs improvement,Neutral,No,Yes,Portion sizes seem optimal; continue as is.
2024-10-07,Weekday,Yes,Breakfast,Special,295,287,40.05,32.04,288,4,38.62,11083.94,8.01,No Event,5,High Waste,2.17,1.81,Windy,Youth,0.67,Good,7,No,Tasty but less,Positive,No,No,Reduce portion size by 10-20% for the next meal.
2024-01-05,Weekday,Yes,Breakfast,Dietary,131,136,65.36,27.88,247,5,44.25,6018.0,37.48,No Event,4,Minimal Waste,0.8,0.12,Windy,Adults,0.44,Average,7,No,Needs improvement,Neutral,Yes,No,Portion sizes seem optimal; continue as is.
2024-10-23,Weekday,Yes,Lunch,Regular,213,210,35.91,31.62,250,4,20.94,4397.4,4.29,No Event,4,High Waste,0.2,0.17,Rainy,Adults,0.64,Poor,8,No,Tasty but less,Positive,No,No,Reduce portion size by 10-20% for the next meal.
2024-07-29,Weekday,No,Dinner,Regular,100,91,57.63,51.86,292,2,24.71,2248.61,5.77,No Event,5,Minimal Waste,2.96,2.78,Sunny,Elderly,0.45,Poor,7,No,Needs improvement,Neutral,No,Yes,Portion sizes seem optimal; continue as is.
2024-05-28,Weekday,No,Dinner,Regular,132,111,44.8,41.9,240,5,17.51,1943.61,2.9,No Event,1,Minimal Waste,0.34,0.11,Rainy,Elderly,0.32,Average,7,No,Good food,Positive,No,Yes,Consider changing the menu or improving food quality.
2024-05-07,Weekday,Yes,Lunch,Special,157,171,63.69,38.58,339,4,27.6,4719.6,25.11,Holiday,4,High Waste,0.4,0.14,Sunny,Adults,0.5,Average,9,Yes,Tasty but less,Positive,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-10-20,Weekend,Yes,Dinner,Regular,174,184,61.24,53.35,323,4,49.8,9163.2,7.89,Sports Day,3,Moderate Waste,1.79,1.26,Cloudy,Elderly,0.58,Average,7,Yes,Tasty but less,Positive,Yes,No,Increase portions slightly for high energy consumption.
2024-07-31,Weekday,No,Breakfast,Dietary,216,208,57.25,31.82,226,3,34.51,7178.08,25.43,Staff Meeting,4,Minimal Waste,1.07,0.51,Rainy,Adults,0.21,Poor,9,No,Average experience,Neutral,No,Yes,Consider offering warm food options.
2024-05-12,Weekend,No,Dinner,Dietary,223,199,67.96,57.59,286,5,11.2,2228.8,10.37,Holiday,5,High Waste,4.7,2.41,Sunny,Adults,0.48,Poor,10,No,Average experience,Neutral,No,No,Reduce portion size by 10-20% for the next meal.
2024-05-23,Weekday,No,Lunch,Special,260,263,69.57,59.8,249,2,41.94,11030.22,9.77,No Event,5,Minimal Waste,3.77,2.78,Windy,Youth,0.77,Average,7,Yes,Average experience,Neutral,Yes,No,Portion sizes seem optimal; continue as is.
2024-10-26,Weekend,No,Breakfast,Special,247,226,33.12,27.72,300,1,10.41,2352.66,5.4,Sports Day,3,Moderate Waste,3.65,3.03,Cloudy,Youth,0.78,Average,7,No,Needs improvement,Neutral,No,Yes,Increase portions slightly for high energy consumption.
2024-04-22,Weekday,Yes,Dinner,Regular,144,127,39.8,38.77,339,2,32.06,4071.62,1.03,No Event,2,Minimal Waste,3.13,0.85,Rainy,Youth,0.65,Poor,7,Yes,Needs improvement,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-07-10,Weekday,Yes,Breakfast,Dietary,249,220,39.07,39.01,301,2,25.08,5517.6,0.06,Holiday,1,High Waste,0.51,0.18,Sunny,Elderly,0.58,Average,10,Yes,Good food,Positive,No,Yes,Reduce portion size by 10-20% for the next meal.
2024-01-07,Weekend,Yes,Dinner,Special,152,150,39.16,36.91,282,4,27.07,4060.5,2.25,Holiday,4,Minimal Waste,1.76,1.05,Sunny,Youth,0.48,Poor,7,No,Good food,Positive,No,No,Portion sizes seem optimal; continue as is.
2024-08-21,Weekday,Yes,Breakfast,Regular,132,150,68.23,34.23,285,5,17.33,2599.5,34.0,Sports Day,3,Minimal Waste,4.9,4.35,Rainy,Elderly,0.53,Poor,10,Yes,Good food,Positive,Yes,No,Increase portions slightly for high energy consumption.
2024-02-06,Weekday,No,Breakfast,Regular,185,157,50.01,30.71,335,4,16.58,2603.06,19.3,Holiday,1,Moderate Waste,4.33,2.34,Sunny,Elderly,0.67,Average,8,No,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-03-12,Weekday,No,Dinner,Special,272,291,53.78,37.26,318,4,27.5,8002.5,16.52,Staff Meeting,3,Minimal Waste,4.64,1.19,Rainy,Adults,0.27,Average,8,No,Tasty but less,Positive,Yes,No,Consider offering warm food options.
2024-07-10,Weekday,No,Breakfast,Special,287,275,62.14,34.11,260,4,40.69,11189.75,28.03,Holiday,5,Moderate Waste,4.07,0.34,Cloudy,Elderly,0.25,Good,9,Yes,Good food,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-03-08,Weekday,No,Breakfast,Regular,173,154,53.84,27.05,250,5,25.19,3879.26,26.79,Sports Day,5,Moderate Waste,1.48,1.13,Sunny,Adults,0.29,Average,9,No,Tasty but less,Positive,No,No,Increase portions slightly for high energy consumption.
2024-02-03,Weekend,No,Dinner,Regular,188,192,38.21,30.19,288,5,38.27,7347.84,8.02,Staff Meeting,3,High Waste,2.82,0.43,Sunny,Adults,0.76,Average,8,Yes,Tasty but less,Positive,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-08-05,Weekday,Yes,Breakfast,Special,141,128,32.12,29.33,331,2,40.23,5149.44,2.79,Sports Day,1,Minimal Waste,1.8,1.15,Sunny,Youth,0.62,Good,9,Yes,Average experience,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-05-07,Weekday,No,Lunch,Special,167,170,52.14,44.53,313,5,19.32,3284.4,7.61,Holiday,2,Minimal Waste,3.87,3.65,Rainy,Elderly,0.51,Good,9,No,Good food,Positive,Yes,No,Consider changing the menu or improving food quality.
2024-02-22,Weekday,No,Dinner,Regular,188,206,35.3,25.64,283,5,31.52,6493.12,9.66,No Event,2,Minimal Waste,2.14,0.48,Rainy,Youth,0.54,Good,8,No,Good food,Positive,Yes,No,Consider changing the menu or improving food quality.
2024-04-23,Weekday,Yes,Breakfast,Regular,139,113,56.76,36.82,306,1,15.49,1750.37,19.94,Sports Day,2,Minimal Waste,3.42,0.71,Windy,Youth,0.5,Good,9,No,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-03-13,Weekday,No,Breakfast,Special,258,253,40.69,38.46,279,5,21.98,5560.94,2.23,Holiday,3,Minimal Waste,0.54,0.14,Windy,Youth,0.79,Good,7,No,Average experience,Neutral,No,Yes,Portion sizes seem optimal; continue as is.
2024-10-05,Weekend,Yes,Dinner,Dietary,201,200,37.54,30.28,244,3,36.65,7330.0,7.26,Sports Day,3,Minimal Waste,4.41,0.93,Windy,Elderly,0.33,Poor,10,Yes,Good food,Positive,No,No,Increase portions slightly for high energy consumption.
2024-07-06,Weekend,Yes,Dinner,Dietary,225,231,31.19,29.43,206,5,13.92,3215.52,1.76,Sports Day,1,Moderate Waste,1.08,0.37,Sunny,Youth,0.59,Good,10,No,Needs improvement,Neutral,Yes,Yes,Consider changing the menu or improving food quality.
2024-03-24,Weekend,Yes,Breakfast,Dietary,107,112,54.95,50.11,237,5,11.31,1266.72,4.84,Sports Day,3,Minimal Waste,4.58,0.93,Sunny,Elderly,0.28,Average,8,Yes,Good food,Positive,Yes,No,Increase portions slightly for high energy consumption.
2024-02-18,Weekend,No,Breakfast,Regular,177,179,48.04,44.75,210,5,11.68,2090.72,3.29,Sports Day,5,High Waste,3.91,2.29,Rainy,Youth,0.47,Average,8,Yes,Average experience,Neutral,Yes,No,Reduce portion size by 10-20% for the next meal.
2024-09-12,Weekday,Yes,Breakfast,Dietary,189,167,63.96,62.66,339,5,33.08,5524.36,1.3,Staff Meeting,1,Minimal Waste,0.94,0.42,Sunny,Adults,0.68,Average,7,No,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-02-07,Weekday,Yes,Lunch,Regular,174,193,52.42,47.87,259,2,13.28,2563.04,4.55,Sports Day,5,High Waste,2.52,0.93,Cloudy,Elderly,0.35,Good,9,Yes,Average experience,Neutral,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-03-26,Weekday,No,Lunch,Dietary,119,120,69.83,27.46,243,1,25.66,3079.2,42.37,Sports Day,3,High Waste,2.51,2.4,Rainy,Elderly,0.7,Good,9,No,Needs improvement,Neutral,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-10-24,Weekday,No,Breakfast,Regular,194,173,32.66,29.08,266,4,28.15,4869.95,3.58,Holiday,3,Minimal Waste,3.67,0.8,Sunny,Youth,0.36,Poor,7,Yes,Average experience,Neutral,No,No,Portion sizes seem optimal; continue as is.
2024-01-17,Weekday,No,Lunch,Dietary,233,224,51.6,27.87,294,5,24.29,5440.96,23.73,Sports Day,1,High Waste,3.94,3.05,Cloudy,Adults,0.57,Good,9,No,Average experience,Neutral,No,No,Reduce portion size by 10-20% for the next meal.
2024-02-08,Weekday,Yes,Dinner,Special,242,243,53.67,38.29,230,3,37.91,9212.13,15.38,Staff Meeting,5,High Waste,0.56,0.24,Rainy,Youth,0.73,Good,7,Yes,Tasty but less,Positive,Yes,No,Reduce portion size by 10-20% for the next meal.
2024-03-27,Weekday,Yes,Breakfast,Regular,235,252,50.22,27.62,350,5,43.28,10906.56,22.6,Sports Day,4,Moderate Waste,2.42,2.39,Cloudy,Elderly,0.52,Good,9,No,Tasty but less,Positive,Yes,Yes,Increase portions slightly for high energy consumption.
2024-05-05,Weekend,Yes,Breakfast,Special,186,203,49.04,27.62,200,1,19.62,3982.86,21.42,Holiday,1,Minimal Waste,2.01,0.16,Rainy,Youth,0.38,Average,8,Yes,Average experience,Neutral,Yes,No,Consider changing the menu or improving food quality.
2024-02-25,Weekend,No,Breakfast,Special,174,160,34.8,32.34,348,2,34.27,5483.2,2.46,Sports Day,5,Moderate Waste,0.92,0.64,Rainy,Elderly,0.21,Good,8,Yes,Good food,Positive,No,Yes,Increase portions slightly for high energy consumption.
2024-06-25,Weekday,No,Lunch,Regular,153,160,39.41,34.84,334,1,43.12,6899.2,4.57,Holiday,2,Moderate Waste,3.82,1.43,Rainy,Elderly,0.61,Poor,7,Yes,Needs improvement,Neutral,Yes,No,Consider changing the menu or improving food quality.
2024-10-09,Weekday,No,Dinner,Special,240,248,38.06,30.9,258,3,43.6,10812.8,7.16,Sports Day,4,High Waste,2.6,0.18,Sunny,Elderly,0.2,Good,8,Yes,Average experience,Neutral,Yes,No,Reduce portion size by 10-20% for the next meal.
2024-04-27,Weekend,No,Breakfast,Dietary,122,137,38.14,30.2,298,3,27.68,3792.16,7.94,Sports Day,2,High Waste,4.65,1.92,Rainy,Adults,0.52,Poor,9,No,Good food,Positive,Yes,No,Reduce portion size by 10-20% for the next meal.
2024-06-18,Weekday,Yes,Dinner,Regular,218,206,32.15,27.84,302,5,28.02,5772.12,4.31,Holiday,2,Minimal Waste,3.98,1.19,Rainy,Adults,0.69,Average,10,Yes,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-01-29,Weekday,Yes,Breakfast,Regular,176,191,44.92,28.67,285,4,28.91,5521.81,16.25,Staff Meeting,5,Minimal Waste,2.49,1.4,Sunny,Youth,0.35,Good,8,Yes,Tasty but less,Positive,Yes,Yes,Portion sizes seem optimal; continue as is.
2024-06-25,Weekday,No,Dinner,Special,271,276,41.97,32.55,284,5,17.65,4871.4,9.42,Sports Day,2,Minimal Waste,1.42,0.34,Sunny,Adults,0.57,Average,10,No,Needs improvement,Neutral,Yes,No,Consider changing the menu or improving food quality.
2024-03-05,Weekday,No,Lunch,Dietary,240,233,54.34,34.0,328,4,22.3,5195.9,20.34,Staff Meeting,4,Moderate Waste,3.9,0.1,Sunny,Elderly,0.77,Good,7,Yes,Good food,Positive,No,No,Portion sizes seem optimal; continue as is.
2024-04-03,Weekday,No,Dinner,Regular,178,184,48.11,42.6,307,5,38.35,7056.4,5.51,Holiday,5,Moderate Waste,4.99,4.16,Sunny,Adults,0.55,Good,8,Yes,Tasty but less,Positive,Yes,No,Portion sizes seem optimal; continue as is.
2024-04-04,Weekday,No,Breakfast,Dietary,137,111,61.7,41.68,225,4,47.86,5312.46,20.02,Sports Day,3,Moderate Waste,4.66,2.48,Windy,Adults,0.75,Good,7,No,Needs improvement,Neutral,No,Yes,Increase portions slightly for high energy consumption.
2024-04-01,Weekday,No,Breakfast,Dietary,182,174,48.6,41.63,255,3,22.91,3986.34,6.97,Sports Day,3,Minimal Waste,4.3,3.58,Rainy,Adults,0.28,Poor,7,No,Average experience,Neutral,No,No,Increase portions slightly for high energy consumption.
2024-01-17,Weekday,No,Dinner,Regular,207,227,44.73,27.28,244,2,35.96,8162.92,17.45,Holiday,2,Moderate Waste,4.12,3.43,Sunny,Youth,0.57,Good,8,No,Needs improvement,Neutral,Yes,No,Consider changing the menu or improving food quality.
2024-09-15,Weekend,No,Dinner,Special,152,142,50.46,25.1,238,2,16.79,2384.18,25.36,Sports Day,2,Minimal Waste,2.17,1.92,Cloudy,Adults,0.45,Poor,9,Yes,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-01-29,Weekday,Yes,Breakfast,Regular,235,229,35.76,30.22,222,5,41.33,9464.57,5.54,Staff Meeting,4,Moderate Waste,4.18,0.74,Rainy,Youth,0.27,Poor,9,Yes,Average experience,Neutral,No,No,Consider offering warm food options.
2024-06-10,Weekday,Yes,Lunch,Special,250,228,56.86,33.13,205,4,38.65,8812.2,23.73,Holiday,5,Minimal Waste,1.27,1.0,Windy,Adults,0.52,Poor,9,No,Average experience,Neutral,No,Yes,Portion sizes seem optimal; continue as is.
2024-09-30,Weekday,No,Dinner,Dietary,185,158,35.57,27.57,289,5,30.19,4770.02,8.0,Holiday,4,Moderate Waste,3.15,0.96,Windy,Youth,0.37,Average,10,Yes,Good food,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-06-14,Weekday,No,Breakfast,Special,213,206,57.87,48.49,337,3,23.05,4748.3,9.38,Sports Day,2,High Waste,4.21,3.99,Cloudy,Youth,0.55,Good,8,Yes,Good food,Positive,No,No,Reduce portion size by 10-20% for the next meal.
2024-05-23,Weekday,No,Breakfast,Special,240,215,67.33,64.72,300,1,32.78,7047.7,2.61,Sports Day,5,High Waste,4.77,1.78,Cloudy,Adults,0.61,Poor,7,No,Tasty but less,Positive,No,Yes,Reduce portion size by 10-20% for the next meal.
2024-11-08,Weekday,No,Lunch,Regular,160,161,42.25,25.84,272,5,46.05,7414.05,16.41,No Event,3,Moderate Waste,4.39,3.47,Cloudy,Elderly,0.77,Good,7,Yes,Tasty but less,Positive,Yes,No,Portion sizes seem optimal; continue as is.
2024-10-03,Weekday,Yes,Breakfast,Dietary,216,195,43.07,29.28,219,4,23.5,4582.5,13.79,Holiday,2,High Waste,4.2,4.07,Cloudy,Adults,0.43,Poor,8,Yes,Tasty but less,Positive,No,Yes,Reduce portion size by 10-20% for the next meal.
2024-07-05,Weekday,Yes,Lunch,Regular,171,182,57.98,31.56,212,2,45.81,8337.42,26.42,No Event,1,Minimal Waste,3.36,0.17,Windy,Elderly,0.32,Poor,7,Yes,Good food,Positive,Yes,No,Consider changing the menu or improving food quality.
2024-10-27,Weekend,Yes,Dinner,Special,206,223,48.44,34.83,275,4,37.58,8380.34,13.61,Staff Meeting,5,Moderate Waste,3.51,2.4,Cloudy,Elderly,0.73,Poor,8,Yes,Tasty but less,Positive,Yes,Yes,Portion sizes seem optimal; continue as is.
2024-04-23,Weekday,No,Dinner,Dietary,237,251,59.6,59.0,268,5,39.45,9901.95,0.6,No Event,5,High Waste,0.76,0.44,Sunny,Elderly,0.59,Good,8,No,Needs improvement,Neutral,Yes,No,Reduce portion size by 10-20% for the next meal.
2024-05-17,Weekday,No,Breakfast,Regular,250,244,56.71,28.85,330,1,10.32,2518.08,27.86,Holiday,2,High Waste,3.86,0.63,Windy,Youth,0.67,Good,7,No,Needs improvement,Neutral,No,Yes,Reduce portion size by 10-20% for the next meal.
2024-03-19,Weekday,Yes,Breakfast,Special,174,163,45.59,32.01,268,5,12.23,1993.49,13.58,Holiday,3,Moderate Waste,3.59,1.2,Windy,Adults,0.24,Average,10,No,Tasty but less,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-06-12,Weekday,No,Dinner,Regular,173,188,69.46,27.35,313,3,45.02,8463.76,42.11,Staff Meeting,5,High Waste,3.47,2.39,Rainy,Elderly,0.3,Good,9,Yes,Good food,Positive,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-03-31,Weekend,Yes,Lunch,Dietary,175,177,38.08,27.36,251,4,24.46,4329.42,10.72,Sports Day,4,Minimal Waste,3.08,1.39,Windy,Youth,0.49,Average,9,No,Good food,Positive,Yes,Yes,Increase portions slightly for high energy consumption.
2024-05-01,Weekday,No,Breakfast,Special,206,221,33.33,29.14,338,1,39.83,8802.43,4.19,Staff Meeting,3,Minimal Waste,4.65,3.83,Windy,Elderly,0.33,Poor,9,No,Needs improvement,Neutral,Yes,Yes,Portion sizes seem optimal; continue as is.
2024-10-13,Weekend,No,Breakfast,Special,201,191,41.5,33.85,286,2,13.0,2483.0,7.65,No Event,1,High Waste,2.16,0.74,Cloudy,Elderly,0.43,Poor,7,No,Good food,Positive,No,No,Reduce portion size by 10-20% for the next meal.
2024-01-15,Weekday,Yes,Lunch,Regular,201,214,69.54,62.3,248,2,13.07,2796.98,7.24,Sports Day,5,Minimal Waste,3.49,2.16,Rainy,Youth,0.39,Good,7,No,Good food,Positive,Yes,Yes,Increase portions slightly for high energy consumption.
2024-02-03,Weekend,No,Breakfast,Special,262,276,51.97,46.45,240,1,49.71,13719.96,5.52,Sports Day,4,High Waste,2.61,0.18,Windy,Elderly,0.62,Average,10,Yes,Needs improvement,Neutral,Yes,Yes,Reduce portion size by 10-20% for the next meal.
2024-02-04,Weekend,Yes,Lunch,Special,235,223,36.28,27.73,280,5,27.89,6219.47,8.55,Staff Meeting,4,Moderate Waste,1.72,0.86,Rainy,Elderly,0.4,Good,10,No,Average experience,Neutral,No,Yes,Consider offering warm food options.
2024-01-02,Weekday,Yes,Dinner,Special,145,164,49.44,43.08,271,3,34.65,5682.6,6.36,Holiday,3,Minimal Waste,4.01,1.56,Windy,Elderly,0.66,Average,9,No,Tasty but less,Positive,Yes,Yes,Portion sizes seem optimal; continue as is.
2024-03-08,Weekday,Yes,Dinner,Dietary,129,125,45.83,45.27,298,1,15.87,1983.75,0.56,No Event,1,High Waste,4.79,2.94,Rainy,Adults,0.62,Average,7,Yes,Good food,Positive,No,No,Reduce portion size by 10-20% for the next meal.
2024-09-22,Weekend,Yes,Breakfast,Special,207,215,41.02,25.12,258,5,35.73,7681.95,15.9,Holiday,2,Minimal Waste,3.46,0.34,Sunny,Youth,0.65,Good,8,Yes,Average experience,Neutral,Yes,Yes,Consider changing the menu or improving food quality.
2024-07-09,Weekday,No,Dinner,Regular,205,177,65.75,51.78,243,1,16.74,2962.98,13.97,Staff Meeting,5,Minimal Waste,1.24,1.03,Rainy,Elderly,0.71,Good,7,Yes,Needs improvement,Neutral,No,Yes,Consider offering warm food options.
2024-08-29,Weekday,Yes,Lunch,Regular,174,147,43.85,30.7,339,1,28.53,4193.91,13.15,Sports Day,3,Minimal Waste,1.45,0.88,Windy,Youth,0.79,Average,10,No,Needs improvement,Neutral,No,No,Increase portions slightly for high energy consumption.
2024-06-10,Weekday,Yes,Lunch,Special,227,218,57.21,29.58,214,3,24.15,5264.7,27.63,Staff Meeting,2,Moderate Waste,0.21,0.2,Windy,Youth,0.39,Good,7,No,Needs improvement,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-02-04,Weekend,No,Breakfast,Special,251,221,69.24,26.98,213,4,28.84,6373.64,42.26,No Event,4,Moderate Waste,2.74,2.04,Rainy,Youth,0.67,Average,9,No,Needs improvement,Neutral,No,Yes,Consider offering warm food options.
2024-09-06,Weekday,No,Dinner,Dietary,222,233,47.07,36.94,239,2,26.4,6151.2,10.13,Sports Day,5,Moderate Waste,3.35,0.88,Cloudy,Youth,0.66,Poor,10,No,Good food,Positive,Yes,Yes,Increase portions slightly for high energy consumption.
2024-01-01,Weekday,No,Dinner,Dietary,138,118,63.05,43.76,289,1,26.5,3127.0,19.29,Staff Meeting,2,Minimal Waste,4.39,3.13,Rainy,Elderly,0.38,Average,8,No,Good food,Positive,No,No,Consider changing the menu or improving food quality.
2024-08-05,Weekday,No,Breakfast,Regular,194,165,31.54,30.28,206,2,16.27,2684.55,1.26,Staff Meeting,4,Minimal Waste,4.69,2.88,Cloudy,Elderly,0.62,Average,7,No,Tasty but less,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-06-13,Weekday,No,Dinner,Special,193,213,32.19,31.87,230,4,30.07,6404.91,0.32,Holiday,2,Moderate Waste,3.13,2.72,Sunny,Youth,0.39,Good,8,Yes,Tasty but less,Positive,Yes,Yes,Consider changing the menu or improving food quality.
2024-03-16,Weekend,Yes,Dinner,Special,208,196,58.73,26.82,203,2,25.28,4954.88,31.91,Staff Meeting,4,Minimal Waste,0.68,0.63,Cloudy,Adults,0.53,Poor,8,Yes,Tasty but less,Positive,No,Yes,Portion sizes seem optimal; continue as is.
2024-03-24,Weekend,Yes,Dinner,Regular,247,243,32.37,28.38,330,2,24.23,5887.89,3.99,Sports Day,2,Minimal Waste,1.9,1.86,Sunny,Youth,0.73,Poor,8,No,Needs improvement,Neutral,No,Yes,Consider changing the menu or improving food quality.
2024-11-08,Weekday,No,Dinner,Special,185,196,53.09,30.58,212,4,15.54,3045.84,22.51,Sports Day,1,Moderate Waste,2.48,0.85,Rainy,Youth,0.3,Good,7,Yes,Needs improvement,Neutral,Yes,Yes,Consider changing the menu or improving food quality.
